log_id,user_id,system_accessed,access_time,access_type,act_geo_dev_location,access_timestamp
f3bfbf68-3784-44da-bbc9-4ab5f8b256e8,89b9a027-165f-4597-a462-70ceeaa89b8b,TradeDesk,2023-12-16 09:12:12.000,Transaction,Moscow,2024-10-24 21:20:48.000
5d848e13-d7c8-4264-9f92-c8f3bb1ee1da,cf1d5978-e802-4d71-be98-3b905508dffe,InvestmentPortal,2016-05-22 02:15:59.000,View,Amsterdam,2025-01-05 15:55:05.000
de2bd2da-3ad5-4908-80e9-8d1d48bb4599,6f216780-a95d-471a-8368-fcc35ce45cbb,MobileApp,2004-07-10 09:36:58.000,View,Istanbul,2024-10-29 16:39:37.000
4fb11c66-09ef-4eb6-9b58-ace6a1b48562,99c61412-808d-445f-994a-34ff3fefb76b,AccountManager,2024-10-30 03:19:41.000,View,Istanbul,2025-04-05 18:01:09.000
4b55580d-6d55-4980-ad65-b0aec695ebcc,9b6e7543-09e2-40a9-a3f4-cf7a1e98d03f,MobileApp,2014-04-13 23:11:29.000,View,Lyon,2024-12-25 23:17:06.000
dd33c0e5-37a2-4f57-a2e8-4d75e764e664,f2d41421-3eed-49f5-be5d-646f4762c069,AccountManager,2025-03-13 21:55:34.000,View,Reykjavik,2024-07-27 08:12:32.000
c4e5e3db-8514-48cd-884a-f5daf670e057,6c5b6ae2-9abd-4e8c-8824-2181ca710494,TradeDesk,2022-08-28 01:34:43.000,Transaction,London,2024-07-28 01:54:35.000
e25f7dc7-9e20-4612-81db-627034c635ea,58e31008-7bdf-4496-a957-8ed1ec967524,InvestmentPortal,2014-10-02 21:28:31.000,View,Bangkok,2024-04-21 21:31:41.000
c376d9bf-d5fc-4dd5-9147-559246115e80,c7d0e6c0-c6ab-4700-88c0-45f94448f90e,InvestmentPortal,1998-11-02 08:45:11.000,View,San Marino,2024-04-26 12:34:53.000
08f05dde-9e85-461b-b273-86c3a413b4bb,99c61412-808d-445f-994a-34ff3fefb76b,MobileApp,2025-01-19 07:28:47.000,View,Montpellier,2024-04-30 19:05:32.000
83b2ee64-06a5-4668-a5f0-306f550bfb2d,319e6924-2a2e-40b7-b1a2-0ea15f100965,InvestmentPortal,2013-04-13 19:26:34.000,Login,Kyoto,2024-07-02 01:26:27.000
d3568abe-875a-4bda-a223-b8ca9af4cc59,411c33a7-b93e-4cbf-9fd5-80311d77302e,AccountManager,2019-01-21 10:08:09.000,Login,Gothenburg,2025-04-20 18:49:27.000
b1006696-91bb-448a-8df9-57f913ef990c,d92ee8b4-594e-4e4d-913e-95d2197eaca8,AccountManager,2025-02-11 16:42:54.000,Login,Birmingham,2024-08-29 09:27:01.000
98bd6494-040e-4f9a-b2f7-e0c858e3a5b2,9faab53e-69cf-419b-ab9b-1a1779612a87,MobileApp,2020-06-03 09:01:07.000,View,Prague,2025-02-11 16:51:20.000
11552b10-76e8-4f3f-a025-18c357113e4d,80dee351-7a24-44d4-8852-a8b386d0ba15,AccountManager,2023-01-03 22:01:17.000,Login,Berlin,2025-04-25 09:58:58.000
3b53339d-a1ab-45eb-8768-80b9c66367d1,aae8a100-5972-48ea-8dcb-6cddb458a811,InvestmentPortal,2019-12-04 08:45:13.000,Login,Phoenix,2024-06-26 23:31:31.000
1215a349-8fb2-45a6-9836-b21cf1fbfba4,d24cb409-bbdc-47ab-8ba4-2be7e5e34997,InvestmentPortal,2025-02-28 03:01:25.000,DataExport,London,2025-01-06 19:20:33.000
82b7007a-b04e-4840-a3d9-7c5d04a204b3,f985e746-6a43-4d1d-b1da-626d1169dfc4,InvestmentPortal,2025-03-15 23:32:49.000,View,Chicago,2024-09-15 07:04:41.000
a61885c8-e2e3-4f8f-9c8c-2e2cd8d33af9,20136440-ec79-480c-8cd5-f810a4398607,InvestmentPortal,2025-04-17 00:22:44.000,Login,Frankfurt,2024-08-18 14:57:27.000
fd8283b7-e915-436d-977a-714e03049d9f,bf741b20-b2c1-4c2b-8f87-720be291f003,InvestmentPortal,2012-08-25 10:21:27.000,Login,San Jose,2024-08-30 00:07:35.000
f23a24ab-f6d7-4e3f-8d69-77af5d2f22e7,69b1978f-7739-4f69-ac48-957f7f80bb65,MobileApp,2024-10-25 15:50:26.000,Login,Tel Aviv,2024-08-25 01:00:51.000
183b35ef-d414-4486-acf9-c789235af6c9,1608270c-5ff8-4dbd-98d3-f4e866aff3bf,InvestmentPortal,2012-11-21 21:03:34.000,Login,Sacramento,2024-10-24 19:19:19.000
46a42822-0373-47a5-bf3e-6481cb311c9d,db46c6c9-3706-4aca-bbd2-bddbd31399f5,MobileApp,2013-01-18 09:59:42.000,Login,Stuttgart,2024-08-13 23:26:25.000
1e9f0336-64a4-4e3c-a896-20a510056b1d,ace86d68-db46-43ed-9581-0fb51d7b8466,InvestmentPortal,2022-05-18 13:14:11.000,View,Toronto,2024-06-10 22:17:20.000
ae038e5f-9432-4574-a6c5-931e603472cd,7617db70-0e89-4b57-9b0a-c8f05bff8b0f,InvestmentPortal,2022-09-23 23:34:26.000,Login,Toulouse,2025-02-21 07:01:20.000
406b04c0-b4e6-4a17-b02c-545ce69c4eaf,562009a2-0ca8-4e41-8734-927d8eefb573,MobileApp,2024-03-06 16:43:28.000,View,Atlanta,2025-02-26 20:30:18.000
c405ad4e-d262-42f8-800a-5cf641246682,9a34aea8-2c1d-4af8-a32d-131739a80999,InvestmentPortal,2013-02-24 18:39:02.000,View,Sao Paulo,2025-01-14 22:42:12.000
7eacd4ca-7c7d-418d-a929-1feb23071b0a,271850b5-ddc6-48f0-a1d0-6a009bccac15,InvestmentPortal,1993-01-01 19:52:42.000,Login,Sacramento,2024-11-17 15:13:16.000
27181537-fa36-4dc6-9a3e-e287143b14e0,f20db7a3-e0d0-44b6-9c7d-471c34e2a92f,MobileApp,2003-02-21 18:51:32.000,View,Stuttgart,2024-04-20 01:50:15.000
0d3899f2-23ba-44c3-8bd4-b55aec7a0ef9,31ffd6e0-f425-4259-8902-a5eaa3a7b37a,AccountManager,2023-11-27 16:08:27.000,View,Tallinn,2024-05-23 07:16:23.000
6106309c-1090-4b06-8ac7-5a20e59db12e,d24cb409-bbdc-47ab-8ba4-2be7e5e34997,TradeDesk,2024-10-25 23:18:23.000,DataExport,Athens,2024-11-23 17:50:25.000
c2a7520b-8e3d-4373-af0b-bc766a3c8ead,c096ee29-2efa-4a0a-84a0-881173f153d6,InvestmentPortal,2020-03-23 09:35:53.000,DataExport,London,2025-03-04 09:51:49.000
01c70183-9864-424e-a6b3-ddf5e685fc5d,1520a600-c3d9-4527-8de6-caa75b59ebc6,MobileApp,2006-10-09 01:20:56.000,View,Monaco,2025-02-25 18:16:50.000
06e7e0a4-a940-45cd-9250-4e280fa58661,43e57333-f87a-4a81-97ae-e1485daaf50b,MobileApp,2022-09-12 09:23:26.000,View,Pittsburgh,2024-11-04 21:48:52.000
1a7bdf48-f679-4213-9940-fa45563972f8,f6a2cd9e-7609-4abf-bd04-7f1df23b9051,MobileApp,2024-10-28 19:14:23.000,View,Edinburgh,2024-10-28 10:44:03.000
87a87236-9327-4b67-9d01-207d7bb958a8,f9a1c086-1949-4007-a8e5-b773f8de8f2f,InvestmentPortal,2004-07-23 06:29:02.000,Login,Indianapolis,2025-02-27 15:26:37.000
fc5f2191-66a9-4fb2-9e33-5d99cebe0762,cb498215-08a6-4eb7-a311-0d9bc7b40f1b,MobileApp,2022-06-22 04:00:01.000,Login,Glasgow,2024-04-12 13:05:03.000
858aa608-2cca-4e9c-b7c1-b9616a1ff360,fe2a8a73-48f3-465a-a511-ce57583f6526,MobileApp,2019-05-06 09:14:16.000,Login,Osaka,2024-04-09 12:18:01.000
a0104f91-2145-466e-937b-d620c81e2b8d,aae8a100-5972-48ea-8dcb-6cddb458a811,MobileApp,2019-06-29 07:47:08.000,Login,Lisbon,2025-01-08 14:39:52.000
a54869ff-e2b5-41cf-977a-d3c2fc3204f9,4fdf5a71-e93e-466f-9139-31ec68815202,MobileApp,2024-05-20 06:34:26.000,Login,Cape Town,2025-03-07 19:33:13.000
8daf0bed-56ef-414e-a0f8-8942ed427a92,c9adb9c0-fbe1-4612-b25c-824c278afb32,AccountManager,2022-12-28 04:34:59.000,Login,Winnipeg,2024-10-08 20:16:57.000
8917678d-cd47-4c94-9ad2-39ba4101f8e4,6dfadb95-7211-44e6-8e3f-bfe285ff5827,InvestmentPortal,2004-01-28 06:05:30.000,View,Riga,2025-03-05 21:17:12.000
ad4d9be2-6fbe-4590-b027-57d6e50aa782,47b4420b-1070-4fc2-a2d9-dd326fe43e9f,InvestmentPortal,2024-01-13 16:33:12.000,View,Rotterdam,2024-05-22 14:31:08.000
b1a745d6-e537-44d5-9d92-f3cb3662bf00,8e4cf577-2658-4ded-8346-a2ee704c2766,AccountManager,2016-10-10 19:21:15.000,View,Osaka,2024-11-18 00:15:35.000
c03431ee-8f97-4593-922d-21aaaae1bffc,3a47da79-724d-48ad-8eb7-182fc1c6a250,AccountManager,2023-10-27 15:53:49.000,View,Stuttgart,2025-03-24 08:29:12.000
195167ff-3f85-4ef9-be56-6bee224fe7af,e31299dc-7208-481a-a8ea-d80de8fa543a,InvestmentPortal,2023-05-24 18:23:11.000,View,Sao Paulo,2024-12-07 16:05:41.000
756ed6bf-89ec-46e8-abc9-7fae0d2cbd45,a67e45ef-2085-4708-a3e5-04207cc32a6a,InvestmentPortal,2024-06-15 21:09:04.000,Login,Edinburgh,2024-06-16 22:01:47.000
28532a4e-6530-4ffd-9a4d-396bcf08a8f3,c2c5ad86-adb5-4bca-8168-2d5bba1403b6,AccountManager,2019-07-15 20:52:04.000,Login,Dusseldorf,2025-03-29 02:40:10.000
5bdf3ddc-4282-4b9b-955c-a0358dbde655,27695619-a95d-4838-ae5b-9abbdf0a41dc,MobileApp,2018-01-13 12:15:02.000,Login,Columbus,2024-08-30 07:14:17.000
93469b72-71a8-4813-91a8-2ce4a289afb3,06176430-d9a6-4433-9e6a-7c6a689df849,MobileApp,2021-04-22 10:48:06.000,Login,Montreal,2024-11-01 22:58:29.000
7c80ab29-5e31-4847-9a89-11812e252491,2f99fc56-e4f3-4146-b72f-49d47fb82908,MobileApp,2022-11-16 17:01:52.000,Login,Vaduz,2024-07-08 05:13:25.000
3a3d30ba-5668-419b-b985-c5298d3faf3e,bb2cd64d-5175-4525-8807-9e368b46e618,MobileApp,2016-08-18 21:07:46.000,Login,Istanbul,2025-02-07 10:51:59.000
f8fecc77-5e60-4d2c-9a37-09991fe235e6,0c981cf8-4706-4c74-ad15-b61e4af0a142,InvestmentPortal,1994-11-19 08:28:19.000,Login,Tokyo,2025-02-12 14:10:11.000
40f131fd-68ed-4f3c-9f76-1a8826099efa,3d4504b3-0442-4bc0-9e16-02be77c32b68,InvestmentPortal,2022-12-05 12:50:40.000,Login,Cincinnati,2024-12-04 06:45:38.000
bba68df2-5f38-45ee-bcd2-7f1ce2bbfbf8,3a47da79-724d-48ad-8eb7-182fc1c6a250,InvestmentPortal,2025-01-02 18:31:13.000,Login,Chicago,2024-05-05 10:07:36.000
af0790c3-5983-431d-950d-4e34d116e565,f18c714f-cfb1-4b8c-9cea-ddc63af581ef,MobileApp,2002-04-23 12:00:21.000,View,Glasgow,2024-12-28 07:57:26.000
091a8969-77a3-4d38-93d1-d8a6b0f85aa2,9ddf34a5-4989-4d1e-9174-22c4d0af3f6c,MobileApp,2023-06-29 02:02:14.000,View,Singapore,2024-06-27 09:58:05.000
c65d8978-3ad0-4758-993d-2d064da18c42,058e3979-7d6b-4df4-8c50-a60f87f6ea21,InvestmentPortal,2024-01-21 04:02:22.000,Transaction,Miami,2024-12-19 21:50:43.000
fec3f6b4-7f27-4029-8fb2-7fb545f09c25,5e8017aa-2686-4337-a5b2-7c98706b1917,AccountManager,2024-11-01 08:58:02.000,View,Birmingham,2025-04-01 01:29:25.000
fd1df25b-ef5b-4ce9-bca5-1b4517ce3fc4,aae8a100-5972-48ea-8dcb-6cddb458a811,AccountManager,2017-01-05 04:23:29.000,Login,Adelaide,2024-06-18 22:44:28.000
59a43c5f-144b-4b7e-a48e-243b3cc3bacc,eda8fafc-81ce-44cc-9e35-aef30db1d458,TradeDesk,2025-04-20 13:56:25.000,DataExport,Bogotá,2024-04-23 00:15:35.000
51222c12-6ae3-464f-a985-d46c610c89cc,949948b4-391b-4205-a03c-20819d279e1c,AccountManager,2021-02-02 19:48:11.000,Login,Beijing,2024-08-05 23:06:37.000
7c1af64d-1061-4512-922d-74efcf1967c1,c096ee29-2efa-4a0a-84a0-881173f153d6,InvestmentPortal,2024-03-29 19:08:04.000,DataExport,Athens,2024-09-29 13:54:52.000
b88ef648-051b-43f4-ad19-6862c9231cea,fb5bf53d-6001-4744-9a60-ff8dd9db93d4,AccountManager,2025-04-20 08:27:54.000,View,Leeds,2025-02-04 10:55:32.000
ae96b3ce-0b94-48b7-93f9-ba31904fb2a5,63feddd4-350d-4178-a031-dc0f6fffaf97,MobileApp,2019-10-07 07:21:39.000,Login,Cape Town,2025-03-05 13:17:35.000
a17d6580-a16f-44e4-bd18-72a0637147d0,9285d4ba-2069-40c8-a91f-69acf2515cae,MobileApp,2023-12-05 18:58:49.000,View,Sao Paulo,2024-04-02 23:24:05.000
d52cd137-c07c-4f36-9fff-b41963688fac,89d5c838-8863-4648-9b70-701615964e04,AccountManager,2017-03-18 00:12:08.000,Login,Vancouver,2024-06-08 20:21:37.000
d1db70c3-ef6c-4b31-a069-c545b936fa42,e1b06c3a-af06-4baf-899e-9e6a89689a12,TradeDesk,2024-02-04 17:49:57.000,DataExport,Bogotá,2025-04-19 06:59:04.000
587a5184-2a94-4c9d-bb22-425a5f3b2936,f48da8ce-f8ec-4b6a-8be1-d98e2db8ce53,MobileApp,2022-01-12 23:58:54.000,Login,San Francisco,2024-11-14 02:33:51.000
5a283b79-102a-44d8-bd7e-9d56e1f3726f,60f07ef0-8965-4a58-acc7-392b22ce294e,MobileApp,2023-09-12 04:12:04.000,Login,Hague,2024-09-15 08:48:40.000
00224d5a-06c1-477e-b8c7-0f342b50a96d,d67c8c56-0a77-4401-af0c-ba9c6b651bf1,InvestmentPortal,2024-03-21 07:56:52.000,Login,Denver,2025-01-07 03:34:27.000
b08e6cda-cdb4-4ffa-9fa9-0f6d2775d432,b47978c3-d2b8-4a24-8386-46902d233652,InvestmentPortal,2025-03-19 11:25:20.000,View,Hamburg,2024-04-15 02:34:15.000
40b0b365-9784-4830-8e21-1043c4a04c7d,3501bf2f-75d3-48db-9c5a-971e130fb4a3,AccountManager,2023-08-03 02:25:15.000,View,Budapest,2025-04-06 23:29:43.000
11c6a875-8c7c-4bb9-9228-0ef199204b2b,3b7a370d-7432-4aec-9065-7c247d8595c9,InvestmentPortal,2017-03-28 17:16:48.000,Login,Andorra la Vella,2024-10-25 13:13:19.000
c681eb7a-3876-4c8f-8e34-33f6dcfcf086,ba4bface-e78a-479c-8fd0-21ba3a36780e,MobileApp,1995-09-20 21:16:39.000,View,Amsterdam,2024-09-03 11:56:28.000
2d569268-3f36-459a-86ef-061d66fad6fe,d769a1f5-8617-4b53-addb-84fccb62ca29,MobileApp,2025-01-24 21:43:04.000,View,Copenhagen,2024-09-12 03:55:00.000
5e4f8dab-6dc5-4c4a-9896-cd8a43d4035e,8fa03bf9-e9a9-49ee-b880-14be558ea969,InvestmentPortal,2017-08-08 22:12:57.000,View,Melbourne,2024-11-23 12:32:44.000
0d1f2bc6-54f9-4ddc-afb0-0e22b976f735,b7199208-aeb0-4c36-af25-bf9e4c4db3dc,AccountManager,2022-10-11 13:17:20.000,View,San Diego,2024-06-16 19:53:16.000
d8cbe8ea-7a3b-4e5d-a975-276e63c74e61,eda8fafc-81ce-44cc-9e35-aef30db1d458,InvestmentPortal,2025-04-20 05:40:40.000,Transaction,Athens,2024-06-23 01:07:59.000
1d03edb5-dbad-4c05-9123-daf19abadba1,1935476a-433c-4736-94f8-0bf47f0346bd,AccountManager,2012-11-23 13:21:17.000,Login,Indianapolis,2024-08-07 18:17:27.000
5c5b8528-8445-4b18-91ed-07a0916c9609,ed8cfc72-9735-484a-a0fb-f50894d12043,MobileApp,2014-04-05 00:42:09.000,Login,Stockholm,2024-12-25 08:48:37.000
338b06c4-d6cf-4732-92bc-ca9f10cfd528,bb2cd64d-5175-4525-8807-9e368b46e618,AccountManager,2018-02-20 23:22:28.000,View,San Jose,2024-04-04 13:25:33.000
068ea808-78e5-4616-ab64-a95796f9b16a,e5036ad0-818c-4e5c-a5e3-c1f6df50fc25,TradeDesk,2023-09-08 08:43:35.000,Transaction,Mexico City,2025-01-28 21:31:16.000
90f11c58-18d5-4f94-9259-3a68622efe63,42cfaf31-354e-40da-871d-72a12dfbc483,AccountManager,2024-07-17 19:01:59.000,View,Vaduz,2024-07-06 00:41:59.000
5421c51c-47e5-4ad3-9e3b-cb2629a9e797,85f1f155-4812-453d-bf6e-a4a5c9a44b1c,InvestmentPortal,2011-03-25 07:16:38.000,View,Edinburgh,2024-09-06 12:05:01.000
25a16bfb-f598-43ea-9451-873ae9665c57,1fd76ea2-c80a-49c8-bfd4-3d1373ceb2fd,AccountManager,2024-08-10 13:00:31.000,View,Indianapolis,2024-08-17 18:33:09.000
193d486f-9066-4517-a37e-038769a29fdf,4b3a902f-0680-4fb9-b623-9d5d622b0dbb,AccountManager,2024-10-19 23:24:19.000,View,Monaco,2025-02-03 18:43:14.000
a0de8147-4613-42b9-93f6-3d9c81168b78,6ac45aa6-9554-441f-adfb-fd80c4b5ad4b,MobileApp,2021-12-16 13:24:32.000,View,Columbus,2024-11-30 11:42:07.000
caa9f5dd-041d-4efa-a94e-a698998a5cf1,a019f7c9-c520-43d3-a7da-cbbf22c27e2d,InvestmentPortal,2015-04-04 19:10:14.000,Login,Nottingham,2024-04-15 03:19:13.000
a1373c49-ddb8-4b21-bf18-5da504de3d4c,e772a37e-443b-4a07-a2f2-29e5a209451f,AccountManager,2012-02-27 15:08:06.000,View,Cape Town,2024-06-09 19:06:45.000
ffde8a21-a4c9-467f-a588-9321d9b6fbd3,1d12dd18-44b0-4604-bbbd-84b1be6e85e3,InvestmentPortal,2022-06-30 05:30:46.000,View,Rotterdam,2024-10-19 19:15:06.000
74ed7cda-742f-42b6-90d8-34c91a12b50b,d98a3e14-be34-4832-97e6-d0f26fc3ab95,InvestmentPortal,2023-08-16 19:35:41.000,View,Monaco,2024-10-30 01:08:11.000
f3916471-d54a-4970-bf16-2ed8f5dcfa42,9abfd52f-316c-41fb-92a0-94ef1bdcb3fc,InvestmentPortal,2022-04-08 02:27:02.000,View,Turku,2025-03-22 04:55:58.000
3eed0b45-2f20-4064-a73e-d67dc1d752cb,3e6c7dbc-38c1-4bf7-8e43-cb449d57a6e9,AccountManager,2020-03-24 05:52:41.000,Login,Auckland,2025-04-05 23:39:45.000
fb8755ce-4ffe-415d-a379-bc85965bf552,29ca416e-5922-4368-9d73-254d38eb505e,AccountManager,2022-11-29 20:33:28.000,View,Rotterdam,2025-02-02 18:27:03.000
a3b8f9d4-da21-47db-9d80-4f7cefd02055,f8a41f68-3a1d-41db-9252-402919eb4c13,InvestmentPortal,2024-12-06 03:58:38.000,Login,Rotterdam,2024-06-27 13:34:22.000
689e2d38-be07-42be-86c6-9c7a7f2c28e7,807a0653-b37c-4597-9ae6-7ebed56a901f,AccountManager,2025-03-28 06:42:19.000,Login,Columbus,2025-04-06 22:01:30.000
71e5fc97-689f-41f6-87b5-0c60a4ed43a5,2afc6d89-0282-40cc-84bc-39113fc11e3f,AccountManager,2023-12-23 21:46:05.000,View,Manchester,2024-07-12 20:08:38.000
874b8e30-a5af-426d-b809-b66fe318e8d8,6685a469-037b-43a2-9430-24167e8a0a4b,MobileApp,2024-12-02 21:43:11.000,View,Ljubljana,2024-11-16 09:11:07.000
1a8d6672-ccf8-45cd-abe2-51d3463317f7,61ac7226-f8d3-4141-b2d2-9fe2dcaa99a0,AccountManager,2014-11-11 22:40:25.000,View,Basel,2024-09-01 07:58:49.000
a6ebf6ba-f254-4318-b1dd-152f507f4751,49d58693-3fd1-4def-bf50-e6875ba2936d,MobileApp,2010-06-11 15:36:42.000,View,Canberra,2024-09-01 07:51:28.000
8c4af409-5134-4273-b4fb-8a00aba9ea6f,4f846539-32ba-456e-bd42-7f92c04826b2,MobileApp,2004-04-12 18:47:53.000,View,Stockholm,2024-08-17 05:25:12.000
e4006a35-f429-4e6e-bc83-a553b847e1db,1fd76ea2-c80a-49c8-bfd4-3d1373ceb2fd,InvestmentPortal,2024-10-10 10:47:52.000,Login,Riga,2025-03-20 13:58:39.000
d7c52d12-64a8-4fdd-9b6d-e4d5cab86dd8,7bbad166-a8fb-419b-9602-c64075116b0e,MobileApp,2025-04-15 22:23:57.000,View,Malmo,2024-06-09 09:52:40.000
be90423c-fe5a-4cf9-8085-10dd3c6f0a57,6c10c1ab-57a6-4e1a-bafc-b0fe709b5190,MobileApp,2023-11-28 20:34:45.000,Login,Nantes,2024-11-28 19:02:59.000
cb66b94b-7e8d-44db-adf1-fbc00afb7e30,66918ab3-8011-40d0-8473-b75467bdc913,MobileApp,2025-03-29 04:44:22.000,Login,Montpellier,2024-12-20 19:43:48.000
f408e6c5-78df-4de7-b7a7-134b76897551,f6aa949d-2d76-486a-8ad8-6b569aff3ddd,MobileApp,2021-04-15 19:52:39.000,Login,Amsterdam,2025-04-24 11:00:06.000
9658400e-eac1-4cab-8441-8d0c12ec7655,251456f4-e6b2-4b5c-8206-7ba203413242,InvestmentPortal,2024-07-12 06:05:08.000,View,Tallinn,2024-04-23 10:43:42.000
de977a8c-2003-4a5c-aa7d-9ac7e55175b1,a13f1e41-dfab-4c12-bcde-e6b38e9318f2,InvestmentPortal,2024-05-24 20:58:36.000,View,Malmo,2024-12-30 07:25:33.000
3df4cf77-066d-4909-9923-be989075c4a5,0175625f-c34c-4fc5-a35a-e35ed48001c8,InvestmentPortal,2025-04-22 05:09:28.000,Login,Sydney,2024-08-16 19:29:13.000
bff9f9fa-886f-41b3-b6d6-3a11d0368b8a,8a852182-49b0-4e4d-ac24-2db34173f568,InvestmentPortal,2012-11-15 12:16:11.000,View,Strasbourg,2024-07-30 10:25:57.000
37c7e042-64fa-4b34-9b4d-a3ecead881bf,868e4422-19c2-406a-a337-d2cc854169b5,AccountManager,2024-05-26 04:16:04.000,View,Yokohama,2024-04-14 12:58:01.000
7b5620cd-d852-465e-93cb-20f7efe8a154,8db81fdf-ece5-46f7-935e-5ff1cff3da01,InvestmentPortal,2024-02-29 22:56:00.000,Login,Toronto,2024-05-09 10:31:37.000
0586fee5-0545-43a9-a3a4-7bfffb0ec354,bfc61eee-19f2-4054-8823-ff3cf1ac980a,AccountManager,1987-10-21 17:36:26.000,View,Victoria,2024-05-26 04:56:14.000
1415756d-4c77-4bba-bb26-97fffcc14387,4286f9ce-e4ae-4bff-9ec4-a2db04caa078,InvestmentPortal,2022-04-01 16:04:36.000,View,Edmonton,2025-01-21 09:11:37.000
645fdac5-8124-4c1a-93e3-c11ef786bdf9,1b533cdb-7b76-4e90-8c8a-82ccb18b20d6,MobileApp,2022-05-28 13:56:15.000,Login,Dusseldorf,2024-06-04 18:10:35.000
0ea3d4a0-aeea-49b5-a7f9-7da55c17dba6,f2c5d970-6829-4d7a-9901-c81049b709ed,InvestmentPortal,2025-03-06 22:59:19.000,Login,Toulouse,2024-07-16 03:10:26.000
758b224b-1db6-4210-95c6-70ed46328b2a,9348e46d-0967-4640-9959-94631cc645df,InvestmentPortal,2021-06-06 06:07:43.000,View,Vilnius,2024-06-28 07:02:32.000
f798fd75-080b-4f9b-9505-402b1f488295,c9adb9c0-fbe1-4612-b25c-824c278afb32,InvestmentPortal,2024-04-18 17:10:41.000,Login,Valencia,2025-05-01 08:24:15.000
e90253bf-1481-48e1-a441-2f229f4b7cfa,29343d44-83fb-4d34-aa3c-ab76a852750d,InvestmentPortal,2024-12-26 05:23:11.000,Login,Ljubljana,2024-11-28 04:36:08.000
f8e9f353-f918-49fc-9b76-dafc5eb3da3f,f20807d6-d553-4f01-aa50-b8b00cb2cfc8,MobileApp,2025-04-13 20:45:54.000,Login,Copenhagen,2025-02-18 21:37:32.000
c4208223-ddc5-462e-801b-95ebbd3a2273,9453beee-eeb1-4d52-98c7-4699aa98ba72,InvestmentPortal,2023-11-03 16:27:16.000,Login,Vancouver,2024-06-19 14:41:25.000
0cae1124-e090-4244-9291-e66f941de2a9,9b6e7543-09e2-40a9-a3f4-cf7a1e98d03f,AccountManager,2023-07-29 01:34:14.000,Login,Tel Aviv,2024-11-20 22:12:06.000
831b1913-ac3d-46c4-beb9-186e9f0a4846,9abfd52f-316c-41fb-92a0-94ef1bdcb3fc,InvestmentPortal,2023-03-05 05:21:06.000,View,Prague,2024-08-29 11:35:55.000
d00e7dc5-550f-4c28-b2ca-ab08fb9f4c68,0201b232-65bf-4761-aa4e-838feb0b6e87,AccountManager,2008-03-30 06:39:54.000,View,Chicago,2024-09-16 17:50:49.000
ab73a1b3-1598-4669-84ee-282139358b66,41b29d3a-057d-4cde-a547-67b9a47eb30d,InvestmentPortal,2025-02-05 15:40:53.000,Login,Monaco,2024-10-03 21:54:57.000
8c12684b-2f58-4468-a522-5ca35e8dfcee,87e7245f-95ed-4f74-ba30-0022ec2e05a9,AccountManager,2023-12-19 14:13:20.000,View,Prague,2024-11-20 15:51:35.000
b209c11c-778a-45b3-b995-2d52b204e322,562009a2-0ca8-4e41-8734-927d8eefb573,AccountManager,2024-06-03 19:27:57.000,Login,San Jose,2024-10-25 13:10:58.000
703db6da-6270-499a-a8e8-a01aa3a1d6b4,ff518dde-9fed-463a-968f-5c4adb203e60,TradeDesk,2024-12-24 02:05:19.000,Transaction,Bogotá,2024-12-27 07:09:13.000
64537b34-084b-4566-a9c5-af1711e28649,7da90994-aac2-45ac-8239-65b58da2dd62,MobileApp,2024-11-11 07:18:13.000,Login,Vilnius,2024-05-04 03:30:12.000
42e57e28-bd1b-4022-8d84-3a4e513a9736,a9de183b-5226-4a8b-a3bc-d2bff0957e6e,MobileApp,2020-01-18 16:20:30.000,View,Cincinnati,2025-02-03 22:08:37.000
de3c2a51-2bb9-4be8-a6a5-3a9b1b9c30be,f0bc2d12-abd9-4798-a8ee-4e4e759166c3,AccountManager,2025-04-08 22:29:08.000,View,Nantes,2024-05-09 09:47:17.000
13879d8a-641d-4f6b-b8a7-857344161d02,7eeba69e-1c03-4229-bc14-3da6451d1d04,MobileApp,2020-06-05 04:41:31.000,View,Cincinnati,2024-12-16 19:49:25.000
a0d5e2ba-4f3e-4b6e-974d-d3857727b0c7,0c981cf8-4706-4c74-ad15-b61e4af0a142,InvestmentPortal,2000-09-21 02:14:35.000,View,Turku,2024-06-12 12:46:46.000
f116a1f0-d82c-4c18-92ce-af35fb02c8a1,b29b08d2-cdb5-4a39-95f1-970e65f47517,InvestmentPortal,2008-04-06 05:09:02.000,View,Montreal,2024-11-03 02:24:36.000
4fb9957c-3ae4-40bc-b08a-c4e947c18a52,ae2573ff-9e31-4e44-8e18-9c3c81e77622,MobileApp,2024-09-19 22:51:25.000,Login,Singapore,2024-10-06 17:31:13.000
0590eb92-53c9-4ba2-8861-1fd9de9a518f,99f8ed55-3e0c-434c-8dac-a60831adbf06,MobileApp,2023-07-18 10:20:58.000,View,Zurich,2025-01-10 14:28:09.000
2635c554-7ada-4a6f-b04b-0da6ef499c67,58838016-b312-4bdc-a63b-6c6f64bb6d08,InvestmentPortal,2025-02-04 13:03:58.000,View,New York,2024-07-07 07:44:32.000
d1edda8a-504b-4129-86d4-9e1128d2830d,13424705-1494-4da8-8e80-8f90139cf67d,AccountManager,2024-08-13 16:58:58.000,Login,Rotterdam,2025-01-02 05:41:38.000
